Age,Workclass, Final Weight, Education, Years of Education, Marital Status, Occupation, Relationship, Race, Sex, Capital Gain, Capital Loss, Hours Work per Week, Income
54.0,?,187221.0,6.0,4.0,5.0, ?,2.0,2,1.0,0.0,0.0,25.0,1.0
30.0,4,58597.0,12.0,9.0,5.0,7,4.0,2,0.0,0.0,0.0,44.0,1.0
41.0,6,190290.0,12.0,9.0,1.0,3,2.0,2,0.0,0.0,0.0,40.0,1.0
53.0,?,158352.0,13.0,14.0,5.0, ?,2.0,2,1.0,8614.0,0.0,35.0,2.0
34.0,4,62165.0,16.0,10.0,5.0,12,3.0,1,0.0,0.0,0.0,30.0,1.0
20.0,?,307149.0,16.0,10.0,5.0, ?,4.0,2,1.0,0.0,0.0,35.0,1.0
24.0,4,280134.0,1.0,6.0,5.0,12,2.0,2,0.0,0.0,0.0,49.0,1.0
26.0,4,118736.0,10.0,13.0,5.0,10,2.0,2,1.0,0.0,0.0,20.0,1.0
25.0,4,171114.0,12.0,9.0,5.0,1,2.0,2,1.0,0.0,0.0,48.0,1.0
35.0,4,169638.0,16.0,10.0,1.0,12,5.0,2,1.0,0.0,0.0,36.0,1.0
41.0,4,125461.0,16.0,10.0,1.0,3,2.0,2,0.0,0.0,0.0,40.0,2.0
33.0,4,145434.0,2.0,7.0,5.0,3,4.0,2,0.0,0.0,0.0,40.0,1.0
18.0,4,152182.0,16.0,10.0,5.0,8,4.0,2,1.0,0.0,0.0,25.0,1.0
27.0,5,233724.0,12.0,9.0,6.0,1,2.0,2,0.0,0.0,0.0,38.0,1.0
32.0,4,153963.0,12.0,9.0,1.0,8,5.0,2,1.0,0.0,0.0,35.0,1.0
51.0,2,88120.0,12.0,9.0,5.0,8,2.0,1,0.0,0.0,0.0,40.0,1.0
38.0,4,96330.0,9.0,11.0,1.0,1,5.0,1,1.0,0.0,0.0,40.0,1.0
41.0,2,66118.0,16.0,10.0,3.0,14,6.0,2,1.0,0.0,0.0,25.0,1.0
26.0,4,182178.0,16.0,10.0,3.0,3,1.0,2,0.0,2829.0,0.0,40.0,1.0
38.0,6,53628.0,9.0,11.0,1.0,4,5.0,2,0.0,0.0,0.0,35.0,1.0
54.0,4,174865.0,7.0,5.0,3.0,4,1.0,2,0.0,0.0,0.0,45.0,2.0
30.0,4,66194.0,10.0,13.0,5.0,10,2.0,2,1.0,0.0,0.0,60.0,1.0
31.0,4,73796.0,16.0,10.0,7.0,4,5.0,2,1.0,0.0,0.0,30.0,1.0
26.0,7,28366.0,10.0,13.0,5.0,10,2.0,2,0.0,0.0,0.0,40.0,1.0
75.0,6,231741.0,11.0,16.0,3.0,10,1.0,2,0.0,4931.0,0.0,3.0,1.0
29.0,4,237865.0,13.0,14.0,5.0,14,4.0,1,0.0,0.0,0.0,40.0,1.0
61.0,4,195453.0,12.0,9.0,3.0,4,1.0,2,0.0,0.0,0.0,50.0,2.0
24.0,4,116934.0,16.0,10.0,6.0,12,5.0,2,1.0,0.0,0.0,45.0,1.0
22.0,?,87867.0,3.0,8.0,5.0, ?,2.0,2,0.0,0.0,0.0,30.0,1.0
34.0,4,456399.0,8.0,12.0,5.0,10,2.0,2,0.0,0.0,0.0,40.0,1.0
42.0,4,263608.0,16.0,10.0,1.0,3,4.0,2,0.0,0.0,0.0,40.0,1.0
24.0,4,263498.0,2.0,7.0,5.0,3,2.0,2,0.0,0.0,0.0,40.0,1.0
42.0,6,183765.0,8.0,12.0,3.0,12,1.0,2,0.0,0.0,0.0,40.0,1.0
27.0,1,469705.0,12.0,9.0,5.0,3,2.0,1,0.0,0.0,1980.0,40.0,1.0
39.0,2,113253.0,10.0,13.0,3.0,10,6.0,2,1.0,0.0,0.0,50.0,2.0
20.0,4,138768.0,12.0,9.0,5.0,6,4.0,2,0.0,0.0,0.0,40.0,1.0
51.0,4,302146.0,2.0,7.0,5.0,8,2.0,1,1.0,0.0,0.0,40.0,1.0
68.0,4,253866.0,10.0,13.0,3.0,12,1.0,2,0.0,0.0,0.0,30.0,1.0
28.0,1,214858.0,12.0,9.0,5.0,7,4.0,2,0.0,0.0,0.0,48.0,1.0
43.0,4,243476.0,12.0,9.0,1.0,13,2.0,2,1.0,0.0,0.0,40.0,1.0
35.0,4,169104.0,16.0,10.0,4.0,3,2.0,2,0.0,0.0,0.0,40.0,1.0
44.0,4,103218.0,12.0,9.0,1.0,1,5.0,1,1.0,0.0,0.0,40.0,1.0
41.0,4,57233.0,10.0,13.0,5.0,6,2.0,2,0.0,0.0,0.0,40.0,1.0
44.0,4,228320.0,12.0,9.0,3.0,13,1.0,2,0.0,0.0,0.0,45.0,2.0
20.0,4,217421.0,12.0,9.0,3.0,1,3.0,2,1.0,0.0,0.0,40.0,1.0
46.0,4,185041.0,12.0,9.0,3.0,3,1.0,2,0.0,0.0,0.0,75.0,2.0
27.0,6,37302.0,8.0,12.0,3.0,14,1.0,2,0.0,7688.0,0.0,70.0,2.0
32.0,4,261059.0,16.0,10.0,5.0,8,2.0,2,0.0,0.0,0.0,50.0,1.0
46.0,4,59767.0,16.0,10.0,1.0,12,2.0,2,0.0,0.0,0.0,50.0,1.0
26.0,4,333541.0,12.0,9.0,5.0,8,2.0,2,0.0,0.0,0.0,24.0,1.0
20.0,4,133352.0,16.0,10.0,5.0,1,4.0,4,1.0,0.0,0.0,40.0,1.0
36.0,4,99270.0,12.0,9.0,3.0,5,6.0,2,1.0,0.0,0.0,40.0,1.0
49.0,4,204629.0,10.0,13.0,3.0,4,1.0,2,0.0,0.0,0.0,40.0,2.0
32.0,4,34104.0,12.0,9.0,3.0,4,1.0,2,0.0,3103.0,0.0,55.0,2.0
32.0,4,312667.0,10.0,13.0,3.0,10,1.0,2,0.0,15024.0,0.0,50.0,2.0
49.0,4,329603.0,10.0,13.0,3.0,3,1.0,2,0.0,0.0,1902.0,40.0,2.0
36.0,4,281021.0,12.0,9.0,5.0,14,2.0,2,0.0,0.0,0.0,45.0,1.0
22.0,4,275385.0,16.0,10.0,5.0,8,3.0,2,0.0,0.0,0.0,25.0,1.0
52.0,1,129177.0,12.0,9.0,1.0,1,2.0,2,1.0,0.0,0.0,40.0,1.0
42.0,4,385591.0,12.0,9.0,3.0,4,1.0,2,0.0,0.0,0.0,50.0,2.0
22.0,?,201179.0,16.0,10.0,5.0, ?,4.0,2,0.0,0.0,0.0,40.0,1.0
72.0,4,38360.0,12.0,9.0,7.0,8,5.0,2,1.0,0.0,0.0,16.0,1.0
30.0,2,73796.0,10.0,13.0,6.0,10,2.0,2,1.0,0.0,0.0,40.0,1.0
44.0,4,67671.0,16.0,10.0,3.0,6,1.0,2,0.0,0.0,0.0,40.0,1.0
23.0,4,257621.0,10.0,13.0,5.0,12,2.0,2,1.0,0.0,0.0,45.0,1.0
22.0,4,180052.0,16.0,10.0,5.0,12,4.0,2,0.0,0.0,0.0,20.0,1.0
59.0,4,656036.0,10.0,13.0,6.0,1,5.0,2,0.0,0.0,0.0,60.0,1.0
46.0,4,215943.0,12.0,9.0,1.0,10,5.0,2,1.0,0.0,0.0,40.0,1.0
30.0,4,488720.0,9.0,11.0,3.0,6,1.0,2,0.0,0.0,0.0,40.0,1.0
64.0,1,199298.0,6.0,4.0,7.0,8,5.0,2,1.0,0.0,0.0,30.0,1.0
31.0,4,305692.0,16.0,10.0,3.0,12,6.0,1,1.0,0.0,0.0,40.0,1.0
64.0,4,114994.0,12.0,9.0,3.0,8,1.0,2,0.0,0.0,0.0,20.0,1.0
45.0,4,88265.0,12.0,9.0,5.0,7,4.0,2,1.0,0.0,0.0,40.0,1.0
59.0,4,168569.0,12.0,9.0,3.0,7,1.0,2,0.0,0.0,1887.0,40.0,2.0
32.0,4,175413.0,12.0,9.0,5.0,1,3.0,1,1.0,0.0,0.0,40.0,1.0
43.0,4,161226.0,10.0,13.0,3.0,7,1.0,3,0.0,0.0,0.0,40.0,1.0
66.0,?,160995.0,1.0,6.0,1.0, ?,2.0,2,1.0,1086.0,0.0,20.0,1.0
23.0,4,208598.0,16.0,10.0,5.0,12,2.0,2,0.0,0.0,0.0,45.0,1.0
49.0,6,200471.0,12.0,9.0,3.0,3,1.0,2,0.0,0.0,0.0,40.0,1.0
32.0,4,256609.0,3.0,8.0,3.0,7,1.0,2,0.0,0.0,0.0,40.0,1.0
49.0,4,176684.0,9.0,11.0,5.0,4,5.0,2,1.0,0.0,0.0,40.0,1.0
33.0,4,206512.0,16.0,10.0,1.0,10,2.0,2,0.0,0.0,0.0,40.0,1.0
28.0,4,212640.0,15.0,15.0,5.0,10,2.0,2,1.0,0.0,0.0,85.0,1.0
47.0,4,148724.0,12.0,9.0,3.0,12,1.0,1,0.0,0.0,0.0,40.0,1.0
41.0,4,266510.0,12.0,9.0,5.0,8,4.0,2,0.0,0.0,0.0,40.0,1.0
34.0,2,240252.0,13.0,14.0,3.0,4,1.0,2,0.0,0.0,0.0,40.0,2.0
25.0,4,358975.0,12.0,9.0,5.0,8,2.0,2,1.0,0.0,0.0,35.0,1.0
20.0,?,124242.0,16.0,10.0,5.0, ?,4.0,2,1.0,0.0,0.0,40.0,1.0
21.0,4,434710.0,16.0,10.0,5.0,12,2.0,2,1.0,0.0,0.0,15.0,1.0
25.0,4,204338.0,12.0,9.0,5.0,5,5.0,2,0.0,0.0,0.0,30.0,1.0
46.0,4,241844.0,7.0,5.0,3.0,8,1.0,2,0.0,0.0,0.0,40.0,1.0
37.0,4,191342.0,4.0,2.0,3.0,3,1.0,4,0.0,0.0,0.0,40.0,1.0
41.0,4,221947.0,16.0,10.0,3.0,3,1.0,2,0.0,0.0,0.0,56.0,2.0
44.0,4,111483.0,12.0,9.0,5.0,1,4.0,2,0.0,0.0,1504.0,50.0,1.0
30.0,4,65278.0,12.0,9.0,3.0,13,1.0,2,0.0,0.0,0.0,40.0,2.0
54.0,4,133403.0,16.0,10.0,3.0,7,1.0,2,0.0,0.0,0.0,40.0,1.0
35.0,6,166416.0,12.0,9.0,3.0,5,1.0,2,0.0,0.0,0.0,99.0,1.0
58.0,?,142158.0,12.0,9.0,7.0, ?,2.0,2,1.0,0.0,0.0,12.0,1.0
21.0,4,221480.0,16.0,10.0,5.0,13,4.0,2,1.0,0.0,0.0,25.0,1.0
35.0,6,189878.0,13.0,14.0,3.0,12,1.0,2,0.0,0.0,0.0,40.0,2.0
35.0,4,278403.0,15.0,15.0,3.0,10,1.0,2,0.0,0.0,0.0,80.0,2.0
19.0,4,184710.0,16.0,10.0,5.0,3,4.0,2,0.0,0.0,0.0,20.0,1.0
48.0,4,177775.0,12.0,9.0,1.0,4,2.0,2,1.0,0.0,0.0,40.0,1.0
56.0,?,275943.0,16.0,10.0,3.0, ?,1.0,2,0.0,0.0,0.0,40.0,1.0
65.0,6,225473.0,16.0,10.0,7.0,3,2.0,2,1.0,0.0,0.0,35.0,1.0
40.0,4,289403.0,10.0,13.0,6.0,1,5.0,1,0.0,0.0,0.0,35.0,1.0
26.0,4,269060.0,12.0,9.0,5.0,1,2.0,2,1.0,0.0,0.0,40.0,1.0
45.0,4,449354.0,16.0,10.0,3.0,4,1.0,2,0.0,0.0,0.0,40.0,1.0
26.0,4,214413.0,16.0,10.0,5.0,3,4.0,2,0.0,0.0,0.0,40.0,1.0
32.0,4,80058.0,12.0,9.0,3.0,1,1.0,2,0.0,0.0,0.0,40.0,1.0
35.0,4,202027.0,10.0,13.0,1.0,4,2.0,2,0.0,27828.0,0.0,50.0,2.0
22.0,6,123440.0,16.0,10.0,5.0,3,2.0,2,0.0,0.0,0.0,48.0,1.0
37.0,4,191524.0,9.0,11.0,6.0,10,4.0,2,1.0,0.0,0.0,38.0,1.0
25.0,4,308144.0,10.0,13.0,5.0,3,2.0,2,0.0,0.0,0.0,40.0,1.0
64.0,4,164204.0,4.0,2.0,3.0,14,1.0,2,0.0,0.0,0.0,53.0,1.0
46.0,4,205100.0,9.0,11.0,3.0,4,1.0,2,0.0,0.0,0.0,48.0,2.0
30.0,4,195750.0,12.0,9.0,5.0,6,4.0,2,0.0,0.0,0.0,27.0,1.0
63.0,4,149756.0,8.0,12.0,1.0,4,2.0,2,0.0,0.0,0.0,40.0,2.0
51.0,2,240358.0,12.0,9.0,3.0,11,1.0,2,0.0,0.0,0.0,40.0,2.0
68.0,6,241174.0,6.0,4.0,3.0,4,1.0,2,0.0,0.0,0.0,16.0,1.0
36.0,4,356838.0,11.0,16.0,3.0,10,1.0,2,0.0,0.0,0.0,50.0,1.0
28.0,5,115705.0,16.0,10.0,5.0,4,2.0,2,0.0,0.0,0.0,50.0,1.0
41.0,2,137142.0,16.0,10.0,3.0,12,1.0,2,0.0,0.0,0.0,40.0,1.0
47.0,4,296066.0,16.0,10.0,3.0,10,1.0,2,0.0,0.0,0.0,40.0,1.0
22.0,4,401335.0,16.0,10.0,5.0,8,5.0,1,1.0,0.0,0.0,30.0,1.0
33.0,?,182771.0,10.0,13.0,5.0, ?,4.0,4,0.0,0.0,0.0,80.0,1.0
34.0,5,186824.0,15.0,15.0,3.0,10,1.0,2,0.0,15024.0,0.0,40.0,2.0
46.0,1,162187.0,10.0,13.0,3.0,10,1.0,2,0.0,0.0,0.0,40.0,2.0
28.0,4,98010.0,16.0,10.0,4.0,1,4.0,2,1.0,0.0,0.0,40.0,1.0
36.0,4,172538.0,12.0,9.0,3.0,3,1.0,2,0.0,0.0,0.0,52.0,2.0
18.0,4,80163.0,16.0,10.0,5.0,12,4.0,2,1.0,0.0,0.0,20.0,1.0
33.0,2,43959.0,13.0,14.0,3.0,10,1.0,2,0.0,7688.0,0.0,50.0,2.0
51.0,4,162632.0,12.0,9.0,3.0,14,1.0,2,0.0,7298.0,0.0,60.0,2.0
56.0,6,115422.0,12.0,9.0,3.0,4,1.0,2,0.0,0.0,0.0,35.0,1.0
54.0,4,100933.0,12.0,9.0,5.0,1,5.0,2,1.0,0.0,0.0,40.0,1.0
29.0,4,270379.0,12.0,9.0,5.0,4,5.0,1,1.0,0.0,0.0,40.0,1.0
40.0,4,20109.0,16.0,10.0,1.0,6,2.0,3,1.0,0.0,0.0,84.0,1.0
53.0,4,114758.0,13.0,14.0,3.0,4,1.0,2,0.0,15024.0,0.0,65.0,2.0
22.0,4,100345.0,12.0,9.0,5.0,6,4.0,2,0.0,0.0,0.0,35.0,1.0
33.0,4,184901.0,12.0,9.0,3.0,7,1.0,2,0.0,0.0,0.0,40.0,2.0
28.0,4,87239.0,12.0,9.0,1.0,14,2.0,2,0.0,0.0,0.0,50.0,1.0
63.0,4,127363.0,16.0,10.0,3.0,10,6.0,2,1.0,0.0,0.0,12.0,1.0
53.0,1,199720.0,11.0,16.0,3.0,10,1.0,2,0.0,15024.0,0.0,60.0,2.0
37.0,4,143058.0,1.0,6.0,3.0,3,1.0,2,0.0,0.0,0.0,50.0,1.0
50.0,1,36489.0,16.0,10.0,1.0,4,5.0,2,0.0,0.0,0.0,40.0,1.0
22.0,4,141698.0,12.0,9.0,5.0,3,4.0,2,0.0,0.0,0.0,40.0,1.0
40.0,1,26358.0,8.0,12.0,5.0,1,2.0,2,1.0,0.0,0.0,40.0,1.0
22.0,4,195532.0,10.0,13.0,5.0,10,2.0,2,1.0,8614.0,0.0,40.0,2.0
21.0,4,30039.0,16.0,10.0,5.0,10,4.0,2,0.0,0.0,0.0,40.0,1.0
25.0,4,125159.0,8.0,12.0,3.0,6,1.0,1,0.0,0.0,0.0,40.0,1.0
20.0,4,246250.0,16.0,10.0,5.0,3,2.0,2,1.0,0.0,0.0,40.0,1.0
43.0,1,77370.0,12.0,9.0,3.0,14,1.0,2,0.0,0.0,0.0,40.0,1.0
29.0,4,355569.0,9.0,11.0,5.0,4,5.0,2,1.0,0.0,0.0,50.0,1.0
32.0,4,180603.0,10.0,13.0,3.0,12,1.0,2,0.0,0.0,0.0,40.0,2.0
42.0,4,201785.0,13.0,14.0,3.0,12,1.0,2,0.0,0.0,0.0,50.0,2.0
33.0,4,256211.0,12.0,9.0,3.0,7,1.0,4,0.0,0.0,0.0,40.0,1.0
27.0,4,146764.0,16.0,10.0,3.0,4,6.0,2,1.0,0.0,0.0,40.0,2.0
22.0,?,211968.0,16.0,10.0,5.0, ?,4.0,2,1.0,0.0,0.0,40.0,1.0
29.0,4,200515.0,16.0,10.0,3.0,7,1.0,2,0.0,0.0,0.0,38.0,1.0
29.0,4,52636.0,12.0,9.0,3.0,14,1.0,2,0.0,0.0,0.0,40.0,1.0
20.0,4,27049.0,16.0,10.0,5.0,4,4.0,2,1.0,0.0,0.0,20.0,1.0
35.0,4,111128.0,1.0,6.0,5.0,1,4.0,2,0.0,0.0,0.0,40.0,1.0
31.0,6,348038.0,10.0,13.0,3.0,10,1.0,2,0.0,0.0,1902.0,50.0,2.0
33.0,4,93930.0,12.0,9.0,5.0,3,2.0,2,0.0,0.0,0.0,50.0,1.0
67.0,4,397831.0,16.0,10.0,3.0,4,1.0,2,0.0,0.0,1539.0,40.0,1.0
46.0,4,33794.0,16.0,10.0,3.0,10,1.0,2,0.0,0.0,0.0,10.0,1.0
45.0,4,178215.0,7.0,5.0,3.0,7,6.0,2,1.0,0.0,0.0,40.0,2.0
17.0,2,191910.0,2.0,7.0,5.0,12,4.0,2,0.0,0.0,0.0,20.0,1.0
35.0,4,340110.0,10.0,13.0,3.0,4,1.0,2,0.0,0.0,1848.0,70.0,2.0
48.0,6,133694.0,10.0,13.0,4.0,4,2.0,1,0.0,0.0,0.0,40.0,2.0
49.0,4,148398.0,12.0,9.0,1.0,7,2.0,1,1.0,0.0,0.0,40.0,1.0
20.0,4,133515.0,16.0,10.0,5.0,12,3.0,2,1.0,0.0,0.0,40.0,1.0
27.0,4,181667.0,12.0,9.0,3.0,7,1.0,2,0.0,5013.0,0.0,46.0,1.0
64.0,4,159715.0,16.0,10.0,3.0,3,1.0,2,0.0,0.0,0.0,20.0,1.0
53.0,1,174040.0,16.0,10.0,6.0,3,2.0,1,0.0,0.0,0.0,40.0,1.0
52.0,4,117700.0,12.0,9.0,1.0,1,2.0,2,1.0,0.0,0.0,40.0,1.0
29.0,4,37215.0,12.0,9.0,3.0,3,1.0,2,0.0,0.0,0.0,55.0,1.0
32.0,5,46807.0,12.0,9.0,3.0,3,1.0,2,0.0,99999.0,0.0,40.0,2.0
48.0,6,317360.0,10.0,13.0,3.0,10,6.0,2,1.0,0.0,0.0,20.0,2.0
30.0,4,425627.0,16.0,10.0,5.0,3,3.0,2,0.0,0.0,0.0,40.0,1.0
34.0,4,82623.0,12.0,9.0,3.0,8,1.0,2,0.0,0.0,0.0,20.0,1.0
19.0,?,63574.0,16.0,10.0,5.0, ?,4.0,2,0.0,0.0,0.0,50.0,1.0
39.0,4,140854.0,12.0,9.0,5.0,10,2.0,2,0.0,0.0,0.0,50.0,1.0
28.0,4,185061.0,2.0,7.0,5.0,6,3.0,2,0.0,0.0,0.0,40.0,1.0
17.0,4,160118.0,3.0,8.0,5.0,12,2.0,2,1.0,0.0,0.0,10.0,1.0
54.0,4,282680.0,10.0,13.0,5.0,10,2.0,2,1.0,0.0,0.0,50.0,1.0
24.0,4,137591.0,16.0,10.0,5.0,12,4.0,2,0.0,0.0,1762.0,40.0,1.0
25.0,4,198163.0,12.0,9.0,5.0,4,4.0,2,1.0,0.0,0.0,40.0,1.0
25.0,4,132749.0,2.0,7.0,1.0,8,5.0,2,1.0,0.0,0.0,12.0,1.0
48.0,2,31264.0,16.0,10.0,3.0,4,6.0,2,1.0,5178.0,0.0,40.0,2.0
24.0,4,399449.0,10.0,13.0,5.0,12,4.0,2,1.0,0.0,0.0,40.0,1.0
31.0,4,27494.0,16.0,10.0,3.0,12,1.0,4,0.0,0.0,0.0,50.0,1.0
47.0,4,368561.0,16.0,10.0,3.0,3,1.0,2,0.0,0.0,0.0,40.0,2.0
45.0,4,102096.0,10.0,13.0,3.0,4,1.0,2,0.0,0.0,0.0,40.0,2.0
19.0,4,406078.0,16.0,10.0,5.0,1,4.0,2,1.0,0.0,0.0,25.0,1.0
52.0,5,100506.0,16.0,10.0,3.0,12,1.0,2,0.0,15024.0,0.0,50.0,2.0
52.0,4,29658.0,12.0,9.0,3.0,1,1.0,2,0.0,0.0,0.0,40.0,1.0
19.0,?,20469.0,12.0,9.0,5.0, ?,3.0,4,1.0,0.0,0.0,12.0,1.0
60.0,4,181953.0,12.0,9.0,3.0,14,1.0,2,0.0,0.0,0.0,28.0,1.0
43.0,4,304175.0,13.0,14.0,3.0,10,1.0,2,0.0,0.0,0.0,50.0,2.0
24.0,4,170070.0,8.0,12.0,1.0,8,4.0,2,1.0,0.0,0.0,30.0,1.0
20.0,?,193416.0,16.0,10.0,5.0, ?,4.0,2,1.0,0.0,0.0,40.0,1.0
51.0,4,194908.0,12.0,9.0,5.0,1,2.0,2,1.0,0.0,0.0,40.0,1.0
38.0,6,357962.0,7.0,5.0,1.0,3,2.0,2,0.0,0.0,0.0,40.0,1.0
21.0,4,214716.0,16.0,10.0,5.0,1,4.0,2,1.0,0.0,0.0,10.0,1.0
40.0,5,207578.0,12.0,9.0,3.0,1,1.0,2,0.0,0.0,0.0,50.0,2.0
54.0,4,146409.0,16.0,10.0,7.0,4,5.0,2,1.0,0.0,0.0,40.0,1.0
35.0,4,341643.0,10.0,13.0,5.0,8,3.0,2,0.0,0.0,0.0,50.0,1.0
52.0,4,131631.0,2.0,7.0,6.0,7,5.0,1,0.0,0.0,0.0,40.0,1.0
53.0,4,88842.0,12.0,9.0,3.0,4,1.0,2,0.0,99999.0,0.0,40.0,2.0
56.0,?,128900.0,16.0,10.0,7.0, ?,2.0,1,1.0,0.0,0.0,40.0,1.0
35.0,4,417136.0,12.0,9.0,1.0,3,5.0,1,0.0,0.0,0.0,40.0,1.0
43.0,6,336763.0,16.0,10.0,1.0,12,5.0,2,1.0,0.0,880.0,42.0,1.0
29.0,4,209301.0,10.0,13.0,3.0,3,1.0,2,0.0,0.0,0.0,40.0,1.0
29.0,4,120986.0,12.0,9.0,3.0,14,1.0,3,0.0,0.0,0.0,65.0,1.0
27.0,4,51025.0,12.0,9.0,5.0,8,2.0,2,1.0,0.0,0.0,40.0,1.0
58.0,4,218281.0,10.0,13.0,3.0,1,1.0,2,0.0,0.0,0.0,40.0,1.0
64.0,4,114994.0,12.0,9.0,3.0,6,1.0,2,0.0,0.0,0.0,18.0,1.0
53.0,4,335481.0,12.0,9.0,3.0,1,6.0,1,1.0,0.0,0.0,32.0,1.0
21.0,4,174503.0,12.0,9.0,5.0,1,2.0,2,1.0,0.0,0.0,30.0,1.0
40.0,6,230478.0,8.0,12.0,1.0,4,2.0,2,0.0,0.0,0.0,30.0,1.0
52.0,7,149650.0,11.0,16.0,3.0,10,1.0,2,0.0,0.0,0.0,40.0,2.0
38.0,4,149419.0,9.0,11.0,5.0,13,2.0,2,0.0,0.0,0.0,50.0,1.0
40.0,?,341539.0,16.0,10.0,1.0, ?,2.0,2,1.0,0.0,0.0,30.0,1.0
39.0,4,185099.0,12.0,9.0,3.0,4,1.0,2,0.0,0.0,0.0,40.0,1.0
56.0,?,132930.0,13.0,14.0,5.0, ?,2.0,2,1.0,0.0,0.0,50.0,2.0
68.0,4,128472.0,11.0,16.0,3.0,10,1.0,2,0.0,0.0,0.0,55.0,2.0
24.0,4,124971.0,12.0,9.0,5.0,12,2.0,2,0.0,0.0,0.0,38.0,1.0
40.0,5,344060.0,15.0,15.0,3.0,10,1.0,2,0.0,0.0,0.0,50.0,2.0
43.0,5,286750.0,15.0,15.0,3.0,10,1.0,1,0.0,0.0,0.0,99.0,2.0
38.0,4,296999.0,10.0,13.0,5.0,4,2.0,2,1.0,0.0,0.0,70.0,1.0
45.0,4,123681.0,12.0,9.0,3.0,12,1.0,2,0.0,0.0,0.0,40.0,2.0
18.0,4,232024.0,2.0,7.0,5.0,7,4.0,2,0.0,0.0,0.0,55.0,1.0
57.0,2,52267.0,13.0,14.0,3.0,4,1.0,2,0.0,0.0,0.0,50.0,2.0
49.0,4,119182.0,12.0,9.0,6.0,8,2.0,1,1.0,0.0,0.0,35.0,1.0
25.0,4,191230.0,16.0,10.0,5.0,4,4.0,2,1.0,0.0,0.0,40.0,1.0
52.0,1,23780.0,16.0,10.0,1.0,1,2.0,2,0.0,0.0,0.0,40.0,1.0
56.0,4,184553.0,1.0,6.0,1.0,3,2.0,2,0.0,0.0,0.0,56.0,1.0
26.0,5,242651.0,16.0,10.0,5.0,12,2.0,2,0.0,0.0,0.0,48.0,1.0
19.0,4,246226.0,12.0,9.0,5.0,3,2.0,2,1.0,0.0,0.0,40.0,1.0
25.0,5,86745.0,10.0,13.0,5.0,1,4.0,4,1.0,0.0,0.0,40.0,1.0
25.0,4,106889.0,12.0,9.0,3.0,1,6.0,2,1.0,0.0,0.0,30.0,1.0
21.0,4,460835.0,12.0,9.0,5.0,12,3.0,2,0.0,0.0,0.0,45.0,1.0
48.0,6,213140.0,6.0,4.0,3.0,3,1.0,2,0.0,0.0,0.0,40.0,1.0
33.0,7,37070.0,13.0,14.0,3.0,10,1.0,2,0.0,0.0,0.0,60.0,1.0
31.0,7,93589.0,12.0,9.0,1.0,11,4.0, Other,0.0,0.0,0.0,40.0,1.0
26.0,6,213258.0,12.0,9.0,1.0,5,5.0,2,0.0,0.0,0.0,65.0,1.0
37.0,7,46814.0,10.0,13.0,5.0,10,2.0,2,0.0,0.0,0.0,38.0,1.0
29.0,?,168873.0,16.0,10.0,1.0, ?,5.0,2,1.0,0.0,0.0,30.0,1.0
20.0,4,284737.0,16.0,10.0,5.0,8,4.0,2,0.0,0.0,0.0,20.0,1.0
28.0,4,309620.0,16.0,10.0,3.0,12,1.0, Other,0.0,0.0,0.0,60.0,1.0
49.0,4,197418.0,12.0,9.0,7.0,1,5.0,2,1.0,0.0,0.0,20.0,1.0
73.0,?,132737.0,1.0,6.0,5.0, ?,2.0,2,0.0,0.0,0.0,4.0,1.0
49.0,4,185041.0,13.0,14.0,3.0,4,1.0,2,0.0,0.0,1977.0,40.0,2.0
51.0,4,159604.0,16.0,10.0,3.0,10,6.0,2,1.0,0.0,0.0,40.0,2.0
40.0,4,123557.0,16.0,10.0,3.0,12,1.0,2,0.0,0.0,0.0,40.0,1.0
24.0,4,275421.0,9.0,11.0,5.0,7,4.0,2,1.0,0.0,0.0,40.0,1.0
18.0,4,167147.0,3.0,8.0,5.0,12,4.0,2,0.0,0.0,0.0,24.0,1.0
41.0,4,197583.0,1.0,6.0,3.0,14,1.0,1,0.0,0.0,0.0,40.0,2.0
46.0,4,175109.0,12.0,9.0,3.0,1,1.0,2,0.0,0.0,1485.0,40.0,2.0
46.0,4,117502.0,12.0,9.0,3.0,1,6.0,2,1.0,0.0,0.0,40.0,1.0
64.0,4,180401.0,1.0,6.0,3.0,14,1.0,2,0.0,0.0,0.0,40.0,2.0
50.0,6,146603.0,15.0,15.0,3.0,10,1.0,2,0.0,0.0,0.0,40.0,2.0
53.0,7,143822.0,13.0,14.0,3.0,10,1.0,2,0.0,0.0,0.0,36.0,2.0
21.0,4,51985.0,12.0,9.0,5.0,3,2.0,2,0.0,0.0,0.0,40.0,1.0
22.0,7,48121.0,16.0,10.0,3.0,8,1.0,2,0.0,0.0,0.0,25.0,1.0
37.0,4,234807.0,10.0,13.0,1.0,4,5.0,2,1.0,7430.0,0.0,45.0,2.0
39.0,1,65324.0,15.0,15.0,5.0,10,2.0,2,0.0,0.0,0.0,55.0,2.0
30.0,4,302149.0,10.0,13.0,3.0,12,1.0,4,0.0,0.0,0.0,40.0,1.0
25.0,4,168403.0,10.0,13.0,5.0,10,2.0,2,0.0,0.0,1741.0,40.0,1.0
26.0,4,159897.0,16.0,10.0,5.0,4,5.0,1,1.0,0.0,0.0,40.0,1.0
43.0,4,416338.0,10.0,13.0,5.0,12,2.0,2,0.0,0.0,0.0,50.0,1.0
